STATIONNAME,STATIONARRONDISSEMENT,LATITUDE,LONGITUDE,STATION_ID
du Parc-La Fontaine / Duluth,Le Plateau-Mont-Royal,45.52451761488783,-73.57197672128677,575
Ryde / Charlevoix,Le Sud-Ouest,45.4757434,-73.5646007,576
Bishop / Ste-Catherine,Ville-Marie,45.49657875208714,-73.5765016078949,577
de l'Esplanade  / Fairmount,Le Plateau-Mont-Royal,45.521546574453595,-73.59697759151459,578
Guy / Barré,Le Sud-Ouest,45.4897009285845,-73.56628775596619,579
Joseph-Manseau / René-Levesque,Ville-Marie,45.491686521008035,-73.57682347297668,580
Montcalm / de Maisonneuve,Ville-Marie,45.519131967116216,-73.55788965214742,581
Parc des Rapides (LaSalle / 6e avenue),LaSalle,45.42947143740888,-73.59309915918857,582
Chambord / Gilford,Le Plateau-Mont-Royal,45.53149589691095,-73.58106877662067,583
du Souvenir / Le Corbusier,Laval,45.560429419497616,-73.72659265995026,584
Cartier / Masson,Le Plateau-Mont-Royal,45.53808202682912,-73.5834718402657,585
Jean-Talon / de l'Épée,Villeray—Saint-Michel—Parc-Extension,45.527941351769826,-73.62388551235199,586
de l'Hôtel-de-Ville / Sherbrooke,Ville-Marie,45.5145247302944,-73.56835573911665,587
Garnier / Villeray,Villeray—Saint-Michel—Parc-Extension,45.54948004519436,-73.61605471489383,588
Victoria / de Maisonneuve,Westmount,45.47742856483265,-73.60016942024231,589
Parc du Pélican (2e avenue / St-Joseph),Rosemont - La Petite-Patrie,45.54458083116821,-73.5717111825943,590
1ère avenue / Rosemont,Rosemont - La Petite-Patrie,45.54779995287998,-73.58486741781235,591
Jeanne-Mance / St-Viateur,Le Plateau-Mont-Royal,45.52298923814366,-73.60188654625745,592
Robert-Bourassa / Ste-Catherine,Ville-Marie,45.50325409319902,-73.57002343989733,593
Maguire / Henri-Julien,Le Plateau-Mont-Royal,45.527041096087785,-73.59347056655677,594
6e avenue / Villeray,Villeray—Saint-Michel—Parc-Extension,45.55873962047568,-73.60589044634253,595
Bibliothèque Jean-Corbeil (Goncourt / Place Montrichard),Anjou,45.6027276,-73.5579303,596
Monsabré / Boileau,Mercier - Hochelaga-Maisonneuve,45.57175879648152,-73.54176163673401,597
de Bordeaux / Sherbrooke,Ville-Marie,45.529817997585944,-73.56293704368,598
Parc Marlborough (Beauzèle / Robichaud),Saint-Laurent,45.52234149817879,-73.72167885303497,599
Dubois / Eadie,Le Sud-Ouest,45.45760820718457,-73.59051011502743,600
Henri-Julien / Laurier,Le Plateau-Mont-Royal,45.52570276261612,-73.59025648796887,601
La Fontaine / Alexandre-de-Sève,Ville-Marie,45.52330366033427,-73.55799973011017,602
Mozart / St-Laurent,Rosemont - La Petite-Patrie,45.53328624709234,-73.61546382309369,603
du Rosaire / St-Hubert,Villeray—Saint-Michel—Parc-Extension,45.54478828719176,-73.62160965800285,604
St-André / Ste-Catherine,Ville-Marie,45.516297540849614,-73.55801045894623,605
Calixa-Lavallée / Sherbrooke,Le Plateau-Mont-Royal,45.52479,-73.56545,606
Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,607
LaSalle / 90e avenue,LaSalle,45.41774583815495,-73.64518761634827,608
Peel / Ottawa,Le Sud-Ouest,45.49419955357054,-73.55998456478119,609
Drummond / des-Canadiens-de-Montréal,Ville-Marie,45.49676067752141,-73.57027635600843,610
Drolet / Jarry,Villeray—Saint-Michel—Parc-Extension,45.54195463236575,-73.62994194030762,611
St-Joseph / 8e avenue Lachine,Lachine,45.431518914135125,-73.67110446095467,612
Laurier / de Bordeaux,Le Plateau-Mont-Royal,45.537072209424174,-73.57933050954671,613
Plymouth / Chem.Eden,Mont-Royal,45.506488823782234,-73.66047888994217,614
Parc du Père-Marquette (de Bellechasse),Rosemont - La Petite-Patrie,45.53952827163164,-73.59497129917145,615
Irwin / Allard,LaSalle,45.44890342900198,-73.6049048602581,616
Fullum / Ontario,Ville-Marie,45.5303174,-73.5548669,617
Parc Atwater (Saint-Charles),Le Sud-Ouest,45.477300883436854,-73.57314472410508,618
de Chambly / de Rouen,Mercier - Hochelaga-Maisonneuve,45.5470496637535,-73.54892179369926,619
Travaux publics LaSalle (Cordner / Léger),LaSalle,45.44527192876118,-73.62448364496231,620
Bibliothèque de Verdun (Brown / Bannantyne),Verdun,45.44878841549165,-73.57767310000781,621
Lartigue / du Souvenir,Laval,45.56342245139952,-73.71804714202881,622
St-Henri / St-Maurice,Ville-Marie,45.49980867018228,-73.55891436338425,623
Aylmer / Prince-Arthur,Le Plateau-Mont-Royal,45.508566869474386,-73.57769787311554,624
Fabre / Laurier,Le Plateau-Mont-Royal,45.53455369277326,-73.58251429164739,625
Parc Gabriel-Sagard (Louis-Hémon / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.551736388969815,-73.60338270664215,626
Gilford / Parthenais,Le Plateau-Mont-Royal,45.53782943723569,-73.57480850077991,627
Ann / Wellington,Le Sud-Ouest,45.494520387544334,-73.55676591396332,628
Poupart / Ontario,Ville-Marie,45.531836726498305,-73.55348825454712,629
5e avenue / Rosemont,Rosemont - La Petite-Patrie,45.54990048023633,-73.58308374881744,630
Greene / Workman,Le Sud-Ouest,45.481069047931975,-73.57935216285114,631
Monk / Jacques-Hertel,Le Sud-Ouest,45.459274136278985,-73.59627153731708,632
de la Peltrie / de la Côte-des-Neiges,Côte-des-Neiges - Notre-Dame-de-Grâce,45.49974663042742,-73.63019943237305,633
Armand-Frappier / Louis-R.-Renaud,Laval,45.554771570192926,-73.73420745134354,634
Victoria / 18e avenue Lachine,Lachine,45.43579350588776,-73.6801904439926,635
Henri-Julien / de Bellechasse,Rosemont - La Petite-Patrie,45.531573441959296,-73.60318958759308,636
Montmorency / Legrand,Laval,45.55417055722411,-73.70931923389435,637
de Gaspé / Fairmount,Le Plateau-Mont-Royal,45.52557815939422,-73.59285570681095,638
Earnscliffe / Queen-Mary,Côte-des-Neiges - Notre-Dame-de-Grâce,45.48184399150666,-73.6303972452879,639
Tolhurst / Fleury,Ahuntsic-Cartierville,45.54407915308118,-73.66735741496086,640
CHSLD Joseph-François-Perrault (St-Michel / Everett),Villeray—Saint-Michel—Parc-Extension,45.55969734528566,-73.60145956277847,641
U. Concordia - Campus Loyola (Sherbrooke / West Broadway),Côte-des-Neiges - Notre-Dame-de-Grâce,45.45750908083069,-73.6394852399826,642
Gare Montréal-Ouest (Coffee / Elmhurst),Côte-des-Neiges - Notre-Dame-de-Grâce,45.45474981766794,-73.64043474197388,643
Léon / Donck,Laval,45.55688821156085,-73.6895003914833,644
INRS (Cartier O / Armand-Frappier),Laval,45.545050335811446,-73.72108608484268,645
Parc Henri-Julien (Legendre / Henri-Julien),Ahuntsic-Cartierville,45.54612833838664,-73.64650368695946,646
Jean-d’Estrées / Notre-Dame,Ville-Marie,45.49439027388589,-73.56391131877899,647
CHSLD St-Michel (8e avenue / Jarry),Villeray—Saint-Michel—Parc-Extension,45.5616903,-73.610512,648
Dufault / Lesage,Laval,45.60194510616968,-73.6646980047226,649
St-Dominique / Gounod,Villeray—Saint-Michel—Parc-Extension,45.538591573269706,-73.62778007984161,650
Ste-Croix / Tassé,Saint-Laurent,45.51953948301331,-73.68516325950623,651
Berri / Gilford,Le Plateau-Mont-Royal,45.52677632748293,-73.58606100082396,652
Metcalfe / de Maisonneuve,Ville-Marie,45.50177034353527,-73.57427495998309,653
Parc Villeray (Jarry / Christophe-Colomb),Villeray—Saint-Michel—Parc-Extension,45.54851320767611,-73.62365484237671,654
Bassin olympique (Chemin du Chenal le Moyne),Ville-Marie,45.5169025120042,-73.52724552154541,655
des Soeurs-Grises / Marguerite-Youville,Ville-Marie,45.49880850580225,-73.5545289516449,656
Collège Bois-de-Boulogne (Bois-de-Boulogne),Ahuntsic-Cartierville,45.53690740947054,-73.67478135508463,657
Hodge / Laperrière,Saint-Laurent,45.51369983907863,-73.6650772206849,658
Grove / Miller,Longueuil,45.48237110229563,-73.47514789086745,659
de la Commune / King,Ville-Marie,45.49752695721848,-73.55267647189065,660
de St-Firmin / Fleury,Ahuntsic-Cartierville,45.57062472207837,-73.6517858505249,661
Holt / Fullum,Rosemont - La Petite-Patrie,45.543937325185645,-73.58444631099701,662
de Lisieux / Jean-Talon,Saint-Léonard,45.57934937043077,-73.58168095350266,663
Bel-Air / St-Antoine,Le Sud-Ouest,45.4824297233159,-73.58367975812143,664
St-Dominique / St-Viateur (nord),Le Plateau-Mont-Royal,45.52699370788149,-73.59915873968929,665
6e avenue / Wellington,Verdun,45.45542715196195,-73.56789708137512,666
Guizot / St-Laurent,Villeray—Saint-Michel—Parc-Extension,45.53968044327973,-73.63450437784195,667
Métro Monk (Allard / Briand),Le Sud-Ouest,45.45133291842274,-73.59250903129578,668
de Gaspé / St-Viateur,Le Plateau-Mont-Royal,45.527792312754336,-73.5976084228787,669
Stationnement incitatif de Montarville (de Montarville),Boucherville,45.6011635681891,-73.44999354332685,670
Brébeuf / Curé-Poirier,Longueuil,45.52688330834135,-73.48339325750203,671
Parc Beaulac (Élizabeth),Saint-Laurent,45.5200557245067,-73.67795147001743,672
Logan / Lafayette,Longueuil,45.51654502289009,-73.50663459861607,673
Chabot / Villeray,Villeray—Saint-Michel—Parc-Extension,45.552289376429215,-73.61300647258759,674
Métro Côte-Ste-Catherine (Beaucourt / de la Côte-Ste-Catherine),Côte-des-Neiges - Notre-Dame-de-Grâce,45.491513,-73.633649,675
des Galeries d'Anjou / Bélanger,Anjou,45.59722114932571,-73.56279015541077,676
Notre-Dame-de-Grâce / Westmount,Westmount,45.48046706437983,-73.61122308304402,677
Graham / Kindersley,Mont-Royal,45.514080696641386,-73.64694982767105,678
Parc de Dieppe (Pierre-Dupuy),Ville-Marie,45.501863463435576,-73.5439610481262,679
Édouard-Montpetit / Victoria,Côte-des-Neiges - Notre-Dame-de-Grâce,45.491172162374106,-73.62996836556704,680
Aylmer / Ste-Catherine,Ville-Marie,45.50437634533078,-73.56901906885469,681
Sherbrooke / Frontenac,Ville-Marie,45.53673221553339,-73.560796189131,682
Waverly / Beaumont,Rosemont - La Petite-Patrie,45.53118825986005,-73.61607760190964,683
29e avenue / St-Zotique,Rosemont - La Petite-Patrie,45.56776565172907,-73.57968807220459,684
Métro Longueuil - Université de Sherbrooke (du Terminus),Longueuil,45.5233308452134,-73.52013658267424,685
Métro Cadillac (Cadillac / Sherbrooke),Mercier - Hochelaga-Maisonneuve,45.57698149405437,-73.54707982398394,686
Métro de la Savane (Décarie / de Sorel),Côte-des-Neiges - Notre-Dame-de-Grâce,45.500251758943925,-73.66171056035454,687
de Bordeaux / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.54975479298636,-73.60556602478027,688
Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),Saint-Laurent,45.5129938566323,-73.68249848484993,689
Métro Angrignon (Lamont / des Trinitaires),Le Sud-Ouest,45.44650450192042,-73.6025619506836,690
Wolfe / René-Lévesque,Ville-Marie,45.51680261228575,-73.55416085578327,691
Plessis / René-Lévesque,Ville-Marie,45.51937504116866,-73.55190977454185,692
15e avenue / Dandurand,Rosemont - La Petite-Patrie,45.554786595434784,-73.57425928115845,693
Jeanne-d'Arc / Ontario,Mercier - Hochelaga-Maisonneuve,45.54959767887176,-73.54187428951263,694
Métro du Collège (Cartier / Décarie),Saint-Laurent,45.50843904979172,-73.6729645729065,695
Cartier / Rosemont,Rosemont - La Petite-Patrie,45.54124722370603,-73.59104454517365,696
Marché Jean-Talon (Henri-Julien / Jean-Talon),Rosemont - La Petite-Patrie,45.53678525128436,-73.6148879583925,697
St-Cyril / Wiseman,Outremont,45.52085479492202,-73.61573964357376,698
Beatty / de Verdun,Verdun,45.450729976972944,-73.5725748538971,699
St-André / Laurier,Le Plateau-Mont-Royal,45.52955261575745,-73.58761265873908,700
Parc Joyce (Rockland / Lajoie),Outremont,45.515617,-73.614991,701
St-André /  Cherrier,Le Plateau-Mont-Royal,45.52050169308784,-73.56770128011703,702
Drolet / Marie-Anne,Le Plateau-Mont-Royal,45.52240257341408,-73.58117669820786,703
Ste-Catherine / St-Marc,Ville-Marie,45.49287333620275,-73.58028620481491,704
de l'Esplanade / Bernard,Le Plateau-Mont-Royal,45.525135263474645,-73.60465995037885,705
de Gaspé / Villeray,Villeray—Saint-Michel—Parc-Extension,45.53888723230076,-73.62390697002411,706
Mansfield / Sherbrooke,Ville-Marie,45.50301533529815,-73.5751303658617,707
15e Rue / Robin,Laval,45.55937738168307,-73.69850993156433,708
Chabot / du Mont-Royal,Le Plateau-Mont-Royal,45.53413436610844,-73.57352435588837,709
Louis-Hémon / Beaubien,Rosemont - La Petite-Patrie,45.54686125709207,-73.59320975840092,710
St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,711
Gauthier / Parthenais,Le Plateau-Mont-Royal,45.53292625574653,-73.56377989053726,712
Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),Rosemont - La Petite-Patrie,45.551584,-73.561916,713
Grand Boulevard / de Terrebonne,Côte-des-Neiges - Notre-Dame-de-Grâce,45.470535000953966,-73.63165721297264,714
Louis-Hébert / Bélanger,Villeray—Saint-Michel—Parc-Extension,45.55158518908433,-73.59916493296623,715
St-André / de Maisonneuve,Ville-Marie,45.517101416971464,-73.55976008333528,716
Plessis / Ontario,Ville-Marie,45.523593057451045,-73.56109768152237,717
Hutchison / Prince-Arthur,Le Plateau-Mont-Royal,45.50975858607626,-73.57610732316971,718
Logan / Poupart,Ville-Marie,45.5300499902393,-73.54950785636902,719
Guy / Sainte-Catherine,Ville-Marie,45.49497512853125,-73.57777043248461,720
Mozart / Waverly,Rosemont - La Petite-Patrie,45.5315236502754,-73.61701235175133,721
des Érables / Bélanger,Rosemont - La Petite-Patrie,45.54912085535069,-73.60087350010872,722
Chomedey / de Maisonneuve,Ville-Marie,45.491750449903954,-73.58394473791122,723
Mackay / Sherbrooke,Ville-Marie,45.49758647633681,-73.58060002326965,724
La Fontaine / Panet,Ville-Marie,45.52205901784384,-73.55921662414403,725
Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),Mercier - Hochelaga-Maisonneuve,45.59685627935051,-73.53526366878214,726
Dorion / Ste-Catherine,Ville-Marie,45.523601337663216,-73.55125665664673,727
de l'Hôtel-de-Ville / Ontario,Ville-Marie,45.51374520222444,-73.56666326522826,728
Viger / St-Alexandre,Ville-Marie,45.50277718129152,-73.56257831950643,729
Richmond / des Bassins,Le Sud-Ouest,45.48748348091225,-73.56505062438373,730
Le Ber / Ste-Madeleine,Le Sud-Ouest,45.480416979305645,-73.55316370725632,731
Natatorium (LaSalle / Rolland),Verdun,45.4443505862464,-73.57542979723802,732
de Gaspé / de Liège,Villeray—Saint-Michel—Parc-Extension,45.54248521237199,-73.63634169101715,733
Parc Loyola (Doherty / Somerled),Côte-des-Neiges - Notre-Dame-de-Grâce,45.45977643005621,-73.64478074468934,734
5e avenue / Masson,Rosemont - La Petite-Patrie,45.54753589193075,-73.57536166906357,735
Lucien-L'Allier / St-Jacques,Ville-Marie,45.493527268121085,-73.56851667165755,736
Ste-Famille / Shebrooke,Le Plateau-Mont-Royal,45.51006693207122,-73.57072150607564,737
de St-Vallier / St-Zotique,Rosemont - La Petite-Patrie,45.53642012551291,-73.60808193683624,738
Drummond / Sherbrooke,Ville-Marie,45.500535752214155,-73.578113079202,739
University / Prince-Arthur,Ville-Marie,45.5074794530521,-73.57864737510681,740
Durocher / Sherbrooke,Le Plateau-Mont-Royal,45.507088290505685,-73.57227981090546,741
Everett / Garnier,Villeray—Saint-Michel—Parc-Extension,45.54758153109644,-73.61220851540565,742
St-Dominique / Laurier,Le Plateau-Mont-Royal,45.52368736307361,-73.59259269202084,743
Old Orchard / de Monkland,Côte-des-Neiges - Notre-Dame-de-Grâce,45.47638257708197,-73.62239556996428,744
St-André / Ontario,Ville-Marie,45.51889,-73.56353,745
Desaulniers / Marquette,Longueuil,45.52468003531611,-73.51046747529834,746
Papineau / Émile-Journault,Villeray—Saint-Michel—Parc-Extension,45.55991753389444,-73.63352854128607,747
Fullum / Ste-Catherine,Ville-Marie,45.52708773696299,-73.54794227041566,748
Waverly / Bernard,Le Plateau-Mont-Royal,45.52562443297396,-73.60413372516632,749
de la Commune / Nazareth,Ville-Marie,45.49355658424554,-73.55335976463721,750
St-Jacques / McGill,Ville-Marie,45.50148016674065,-73.5602888962967,751
Chambord / Fleury,Ahuntsic-Cartierville,45.55980855744645,-73.65836128592491,752
de la Commune / des Soeurs-Grises,Ville-Marie,45.49792864726048,-73.55273187160492,753
Louis-Hémon / Rosemont,Rosemont - La Petite-Patrie,45.54430551341823,-73.58791708946228,754
Fortune / Wellington,Le Sud-Ouest,45.477817318048714,-73.55884194374084,755
Harvard / de Monkland,Côte-des-Neiges - Notre-Dame-de-Grâce,45.474565185029945,-73.62403571605682,756
du President-Kennedy / Union,Ville-Marie,45.505102242483595,-73.57187882065773,757
Egan / Laurendeau,Le Sud-Ouest,45.45290792768395,-73.58918591405198,758
de la Commune / McGill,Ville-Marie,45.498633663212246,-73.55275064706802,759
St-Jean / Guillaume,Longueuil,45.53524851020352,-73.5068191587925,760
Quai de la navette fluviale,Ville-Marie,45.51366626207095,-73.53842496871948,761
Jogues / Allard,Le Sud-Ouest,45.450020323797766,-73.60030621290207,762
19e avenue / St-Zotique,Rosemont - La Petite-Patrie,45.56168275734862,-73.58564794063568,763
Marcil / Sherbrooke,Côte-des-Neiges - Notre-Dame-de-Grâce,45.471743,-73.613924,764
Grenet / Poirier,Saint-Laurent,45.51871924623225,-73.69875401258469,765
Desjardins / Ontario,Mercier - Hochelaga-Maisonneuve,45.55118417872238,-73.54087114334106,766
Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault),Saint-Laurent,45.512843286755896,-73.67612421512604,767
Parc Labelle (LaSalle / Henri-Duhamel),Verdun,45.472384197995595,-73.5699999332428,768
Parc Félix-Leclerc (François-Boivin / St-Zotique),Mercier - Hochelaga-Maisonneuve,45.5914549914687,-73.56275528669356,769
du Marché Central / Crémazie,Ahuntsic-Cartierville,45.53341740599902,-73.64888370037079,770
22e avenue / Everett,Villeray—Saint-Michel—Parc-Extension,45.56703834271867,-73.59426856040955,771
Leman / de Chateaubriand,Villeray—Saint-Michel—Parc-Extension,45.54721107501036,-73.63105237483978,772
Gordon / de Verdun,Verdun,45.46125941617175,-73.57184261083603,773
Richardson / Montmorency,Le Sud-Ouest,45.484966061164755,-73.56032252311707,774
McCulloch / de la Côte Ste-Catherine,Outremont,45.51577505385328,-73.60060930252075,775
Wilderton  / Van Horne,Côte-des-Neiges - Notre-Dame-de-Grâce,45.51014162409143,-73.6247518658638,776
de Gentilly / Roland-Therrien,Longueuil,45.54086016564935,-73.49124181550906,777
Parc Montcalm (Parkway / Montcalm),Laval,45.53498735530518,-73.76111805438995,778
Legendre / André-Grasset,Ahuntsic-Cartierville,45.5585431972121,-73.63820562786714,779
Liébert / Hochelaga,Mercier - Hochelaga-Maisonneuve,45.59587457490178,-73.52352797985077,780
de Blois / des Grandes-Piles,Laval,45.589251998013815,-73.6826741695404,781
Parc St-Roch (Ball / Durocher),Villeray—Saint-Michel—Parc-Extension,45.531988684096795,-73.63144129514694,782
Lahaie / Meunier,Laval,45.568223569025186,-73.68590623140335,783
Darveau / de Lyon,Longueuil,45.51408574132741,-73.46286497080655,784
Métro Langelier (Langelier / Sherbrooke),Mercier - Hochelaga-Maisonneuve,45.58284663189181,-73.54247644543648,785
Métro D'Iberville (Louis-Hébert / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.552957242708,-73.60235005617142,786
Francis / Fleury,Ahuntsic-Cartierville,45.56387237463668,-73.6555677652359,787
Ateliers municipaux de St-Laurent (Cavendish / Poirier),Saint-Laurent,45.506175841460966,-73.71118605136871,788
Clanranald / de la Côte-St-Luc,Côte-des-Neiges - Notre-Dame-de-Grâce,45.47900836315578,-73.62692713737488,789
Parc Honoré-Mercier (Notre-Dame / Liébert),Mercier - Hochelaga-Maisonneuve,45.59275253568305,-73.51035632193089,790
Eadie / Galt,Le Sud-Ouest,45.46299810854156,-73.59011898464814,791
12e avenue / St-Zotique,Rosemont - La Petite-Patrie,45.5568667309625,-73.589306473732,792
Pierre-de-Coubertin / de l'Assomption,Mercier - Hochelaga-Maisonneuve,45.56828959841413,-73.54272289205255,793
Ball / Bloomfield,Villeray—Saint-Michel—Parc-Extension,45.529996997063385,-73.63287091255188,794
des Récollets / McGill,Ville-Marie,45.500890568811926,-73.55904474863564,795
Parc Chopin (Dumouchel / Tessier),Laval,45.570726609302966,-73.7370860205192,796
Guizot / St-Denis,Villeray—Saint-Michel—Parc-Extension,45.543423548290185,-73.63246187567711,797
Hogan / Ontario,Ville-Marie,45.53530299560492,-73.55113729834557,798
Parc Dan-Hanganu (Elgar / de l'Île-des-Sœurs),Verdun,45.45682318753668,-73.546804189682,799
Bertin / Eliot,Laval,45.5398044346885,-73.77615720033646,800
Aréna Chaumont (Chaumont / des Ormeaux),Anjou,45.610926628992026,-73.54673445224762,801
Thomas-Chaplais / Notre-Dame,Laval,45.54207756205827,-73.74571412801743,802
Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),Ahuntsic-Cartierville,45.5534000891078,-73.66225451231003,803
Parc Dixie (Dixie / 54e avenue),Lachine,45.44255264540259,-73.71770113706589,804
de St-Firmin / Sauvé,Ahuntsic-Cartierville,45.568162257494755,-73.64588163793087,805
Thibault / d'Amay,Laval,45.62081862190173,-73.75289306044579,806
Mackay / de Maisonneuve (sud),Ville-Marie,45.49663515504026,-73.57863664627075,807
McLynn / Plamondon,Côte-des-Neiges - Notre-Dame-de-Grâce,45.48911308766352,-73.6470128595829,808
des Ormeaux / de Grosbois,Mercier - Hochelaga-Maisonneuve,45.605901731906485,-73.53436946868896,809
Lapierre / Serge,LaSalle,45.43854405099729,-73.62021625041962,810
Duchesneau / de Marseille,Mercier - Hochelaga-Maisonneuve,45.60962627826218,-73.52273898082785,811
Lamarre / Lavallée,Longueuil,45.53374770433337,-73.48599582910538,812
Parc Van Horne (de la Peltrie / de Westbury),Côte-des-Neiges - Notre-Dame-de-Grâce,45.490494421832885,-73.63852232694626,813
Pratt / Bates,Outremont,45.51694782364431,-73.62631559371948,814
Parc Courbertin (Valéry / Perrier),Saint-Léonard,45.5839877335556,-73.60809333622456,815
de Grosbois / Duchesneau,Mercier - Hochelaga-Maisonneuve,45.611230741550536,-73.5312415660519,816
de Normanville / Everett,Villeray—Saint-Michel—Parc-Extension,45.54543260526312,-73.61438512802124,817
Ouimet / Goineau,Laval,45.57504823374693,-73.68799567222595,818
Prince-Albert / St-Jean-Baptiste,Rivière-des-Prairies - Pointe-aux-Trembles,45.640138058064,-73.4923571348736,819
Dollard / Bernard,Outremont,45.51678269880724,-73.61142262816429,820
de Laprairie / Centre,Le Sud-Ouest,45.48059248038378,-73.56577813625336,821
Parc Marquette (Nobert / Dollard),Longueuil,45.515388575882525,-73.48005307841959,822
St-Dominique / Bernard,Le Plateau-Mont-Royal,45.52793332015246,-73.60122251338906,823
Parc Lacharité (Latour / Forget),LaSalle,45.41773748108526,-73.62338548639853,824
Ste-Hélène / Curé-Poirier,Longueuil,45.51548878161489,-73.49131516182752,825
Keller / Cousineau,Saint-Laurent,45.52355020292929,-73.7138856947422,826
Parc Reine-Élizabeth (Penniston / Crawford),Verdun,45.43914465255811,-73.59173655509949,827
Parc Garibaldi (Liénart / Bélanger),Saint-Léonard,45.586476480180046,-73.570396900177,828
Parc Plage,Ville-Marie,45.50263433100114,-73.52749290572318,829
Quai Yvon-Julien (Marie-Victorin / de Montarville),Boucherville,45.606718042243784,-73.45692034810781,830
Parc St-Paul (De Champigny / Angers),Le Sud-Ouest,45.46093583538376,-73.58493447303772,831
Larivière / du Bord-de-l'Eau,Laval,45.51793677120121,-73.79407972097397,832
de Lanaudière / Laurier,Le Plateau-Mont-Royal,45.5333136054992,-73.58373686671257,833
Gagne / LaSalle,LaSalle,45.422451407155854,-73.601194024086,834
La Fontaine / Bossuet,Mercier - Hochelaga-Maisonneuve,45.5692653047045,-73.5261806845665,835
Cégep André-Laurendeau (Lapierre),LaSalle,45.43605512104547,-73.60577523708344,836
Marie / de Mont-Royal,Longueuil,45.497292117993744,-73.48374999130101,837
Gare Montpellier (Muir / de la Côte-Vertu),Saint-Laurent,45.52374047147138,-73.67169924080372,838
Labadie / du Parc,Le Plateau-Mont-Royal,45.5198946757576,-73.59682738780975,839
Alton-Goldbloom / Notre-Dame,Laval,45.54502601340392,-73.73787671327591,840
Hutchison / Van Horne,Le Plateau-Mont-Royal,45.52497612960628,-73.61066222190857,841
Parc Luigi-Pirandello (de Bretagne / Jean-Rivard),Saint-Léonard,45.57940569041942,-73.60258877277374,842
Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),Rivière-des-Prairies - Pointe-aux-Trembles,45.65140583915357,-73.50041270256041,843
Gloria / Dollard,LaSalle,45.42971096449354,-73.633883446455,844
Roberval / Roland-Therrien,Longueuil,45.524501987806474,-73.44320437872739,845
Hôtel de Ville (Chomedey / Cardinal),Laval,45.55031274757401,-73.74430596828459,846
La Fontaine / Lyall,Mercier - Hochelaga-Maisonneuve,45.57943760505458,-73.5196280479431,847
Parc D.-E.-Joyal (Édouard / Windsor),Longueuil,45.50073113467841,-73.47395724618764,848
Langelier / Marie-Victorin,Montréal-Nord,45.614454259132174,-73.61214063132138,849
Churchill / Empire,Longueuil,45.49211844605989,-73.48672430497572,850
Parc du Bois-Franc (de l'Équateur / des Andes),Saint-Laurent,45.51317758246596,-73.71306091547012,851
Préfontaine / Marcel-Pépin,Rosemont - La Petite-Patrie,45.54365380040509,-73.55942063033581,852
University / des Pins,Ville-Marie,45.50802525900976,-73.57988489795387,853
Dollard / Van Horne,Outremont,45.519097089311565,-73.61634984612465,854
Chabanel / Tolhurst,Ahuntsic-Cartierville,45.5399269287734,-73.65388602018356,855
Brittany / Ainsley,Mont-Royal,45.52588991809354,-73.65003436803818,856
Fabre / Laurier,Le Plateau-Mont-Royal,45.53458691154375,-73.58259929347696,857
Émile-Journault / Berri,Ahuntsic-Cartierville,45.54686210091348,-73.6423847079277,858
Parc Aimé-Léonard (Gouin / Ste-Gertrude),Montréal-Nord,45.60835820969716,-73.63850623369217,859
Roland-Therrien / Jacques-Cartier,Longueuil,45.53294761504841,-73.46243364740076,860
Souligny / Desmarteau,Mercier - Hochelaga-Maisonneuve,45.60444089974122,-73.51611837744713,861
Rousselot / Jarry,Villeray—Saint-Michel—Parc-Extension,45.55081979211847,-73.62088680267334,862
Rielle / Wellington,Verdun,45.46018543122043,-73.56755778193474,863
Terminus Newman (Airlie / Lafleur),LaSalle,45.425059666150744,-73.64959917962551,864
St-Charles / Montarville,Longueuil,45.5335557310391,-73.51536766939716,865
McNamara / St-Martin O,Laval,45.57120355585774,-73.72351884841918,866
Parc Kirkland (des Érables / Boyer),Lachine,45.44606092178209,-73.65079946815968,867
St-Maurice / St-Henri,Ville-Marie,45.49989208172127,-73.55887247253122,868
St-Jean-Baptiste / René-Lévesque,Rivière-des-Prairies - Pointe-aux-Trembles,45.64141535746634,-73.4999567270279,869
Stinson / Montpellier,Saint-Laurent,45.51969998953605,-73.6662483215332,870
Parc Chamberland (Dorais / de l'Église),Saint-Laurent,45.502989,-73.689113,871
Mairie d'arrondissement LaSalle (Dupras / Jeannette),LaSalle,45.429166968311485,-73.66280972957611,872
Parc Wilfrid-Bastien (Lacordaire / des Galets),Saint-Léonard,45.5864002,-73.5952181,873
McGill / Wellington,Ville-Marie,45.499447710650415,-73.55489909648894,874
Place Longueuil,Longueuil,45.52841043752244,-73.51716578006744,875
